,0
33173,https://www.mdpi.com/2071-1050/13/24/13733/pdf?version=1639389671
33174,
33175,https://link.springer.com/content/pdf/10.1007/s12542-021-00594-3.pdf
33176,https://journals.copmadrid.org/pi/archivos/1132_0559_inter_31_1_0059.pdf
33177,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202170365
33178,
33179,
33180,
33181,
33182,https://ieeexplore.ieee.org/ielx7/30/9660829/09660832.pdf
33183,
33184,
33185,
33186,https://www.mdpi.com/1424-8220/22/1/17/pdf?version=1640226702
33187,https://www.mdpi.com/1660-4601/19/1/196/pdf?version=1640656842
33188,
33189,
33190,https://www.mdpi.com/2072-666X/12/12/1565/pdf?version=1639651763
33191,
33192,https://www.mdpi.com/1996-1944/15/1/71/pdf?version=1640240266
33193,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.728115/pdf
33194,
33195,https://www.mdpi.com/1996-1073/14/24/8416/pdf?version=1639648369
33196,
33197,
33198,
33199,https://hal.archives-ouvertes.fr/hal-03861478/document
33200,http://repositori.uji.es/xmlui/bitstream/10234/196298/1/mora_sero_2021.pdf
33201,
33202,
33203,
33204,
33205,
33206,https://www.mdpi.com/1996-1944/15/2/442/pdf?version=1642476325
33207,
33208,
33209,
33210,
33211,https://www.emerald.com/insight/content/doi/10.1108/AEAT-11-2021-0330/full/pdf?title=dynamic-model-to-characterise-sectors-using-machine-learning-techniques
33212,
33213,
33214,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09634011.pdf
33215,
33216,
33217,https://www.mdpi.com/1660-4601/19/3/1200/pdf?version=1642768495
33218,
33219,
33220,
33221,https://www.mdpi.com/1424-8220/22/2/552/pdf?version=1641988878
33222,https://www.mdpi.com/2073-4395/12/1/187/pdf?version=1642586459
33223,https://www.frontiersin.org/articles/10.3389/frobt.2021.796431/pdf
33224,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/8322E0CBF62F8CE26323F260A10C445C/S0022112021010922a.pdf/div-class-title-non-adiabatic-modulation-of-premixed-flame-thermoacoustic-frequencies-in-slender-tubes-div.pdf
33225,
33226,
33227,https://www.mdpi.com/1660-4601/19/2/723/pdf?version=1641873655
33228,
33229,https://ieeexplore.ieee.org/ielx7/6287639/9668973/09656763.pdf
33230,
33231,https://www.mdpi.com/2073-4352/12/1/77/pdf?version=1641479316
33232,
33233,https://www.mdpi.com/1648-9144/58/1/102/pdf?version=1641950663
33234,
33235,https://link.springer.com/content/pdf/10.1007/s12652-021-03658-z.pdf
33236,
33237,http://e-spacio.uned.es/fez/eserv/bibliuned:grupinvestGAMA-Articulos-Jlario-0027/Lario_Javier_Quaternary_Formentera1.pdf
33238,https://link.springer.com/content/pdf/10.1007/s42247-021-00344-w.pdf
33239,https://digital.csic.es/bitstream/10261/274007/1/FICHERO%20COMOD%c3%8dN.pdf
33240,
33241,https://www.revistas.una.ac.cr/index.php/uniciencia/article/download/16275/24045
33242,https://link.springer.com/content/pdf/10.1007/s00066-022-01900-x.pdf
33243,
33244,
33245,http://arxiv.org/pdf/2201.09252
33246,
33247,https://www.mdpi.com/2076-3417/12/3/1496/pdf?version=1643525330
33248,
33249,https://www.mdpi.com/2076-2607/10/2/366/pdf?version=1644824582
33250,
33251,https://www.mdpi.com/1424-8220/22/3/903/pdf?version=1643098642
33252,https://www.biorxiv.org/content/biorxiv/early/2022/01/27/2022.01.26.477801.full.pdf
33253,
33254,
33255,
33256,
33257,
33258,https://www.mdpi.com/2073-4395/12/2/424/pdf?version=1644401097
33259,https://www.mdpi.com/2077-1312/10/2/226/pdf?version=1645011594
33260,https://www.mdpi.com/2071-1050/14/3/1866/pdf?version=1644402674
33261,
33262,http://pure-oai.bham.ac.uk/ws/files/50642979/Andina_et_al_Introduction_International_Journal_of_Neural_Systems_2018.pdf
33263,
33264,
33265,https://www.mdpi.com/2071-1050/14/4/2013/pdf?version=1644992282
33266,https://oa.upm.es/3990/1/Benchmarking.pdf
33267,https://www.tandfonline.com/doi/pdf/10.1080/10106049.2022.2037736?needAccess=true
33268,
33269,
33270,
33271,
33272,
33273,https://www.mdpi.com/1424-8220/22/4/1481/pdf?version=1645072084
33274,https://www.mdpi.com/1424-8220/22/4/1498/pdf?version=1645077247
33275,https://www.mdpi.com/2075-5309/12/2/220/pdf?version=1645003029
33276,
33277,https://www.mdpi.com/1422-0067/23/4/2082/pdf?version=1644831392
33278,https://link.springer.com/content/pdf/10.1007/s00004-022-00590-3.pdf
33279,https://www.nature.com/articles/s41598-022-06521-z.pdf
33280,
33281,https://www.nature.com/articles/s41598-022-06596-8.pdf
33282,https://www.mdpi.com/1996-1073/15/4/1456/pdf?version=1645169961
33283,https://www.mdpi.com/2073-431X/11/2/26/pdf?version=1645522200
33284,
33285,https://www.mdpi.com/2071-1050/14/4/2345/pdf?version=1645184305
33286,http://polired.upm.es/index.php/anales_de_edificacion/article/download/4766/4951
33287,
33288,
33289,https://www.europhysicsnews.org/articles/epn/pdf/2022/01/epn2022531p18.pdf
33290,https://www.mdpi.com/2073-4360/14/5/855/pdf?version=1645581771
33291,https://www.mdpi.com/2073-4441/14/5/735/pdf?version=1646108643
33292,https://www.mdpi.com/2077-0472/12/3/331/pdf?version=1645755189
33293,
33294,http://arxiv.org/pdf/2201.03030
33295,https://link.springer.com/content/pdf/10.1007/s10909-022-02700-4.pdf
33296,
33297,https://hal.archives-ouvertes.fr/hal-03637565/file/Special%20Issue_Editorial_Submitted.pdf
33298,https://pureadmin.qub.ac.uk/ws/files/301229469/RSI21_AR_02446.pdf
33299,https://www.mdpi.com/2304-6775/10/1/11/pdf?version=1648092013
33300,https://polipapers.upv.es/index.php/EGA/article/download/14305/14919
33301,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jbg.12676
33302,https://www.mdpi.com/2071-1050/14/6/3272/pdf?version=1646967999
33303,https://www.medrxiv.org/content/medrxiv/early/2022/03/24/2022.03.23.22272846.full.pdf
33304,https://cris.unibo.it/bitstream/11585/882401/4/IET%20Networks%20-%202022%20-%20Zichichi%20-%20Complex%20queries%20over%20decentralised%20systems%20for%20geodata%20retrieval.pdf
33305,
33306,https://www.cogitatiopress.com/urbanplanning/article/download/5039/5039
33307,https://www.mdpi.com/1424-8220/22/6/2121/pdf?version=1646820985
33308,https://link.springer.com/content/pdf/10.1007/s11192-022-04313-w.pdf
33309,https://www.mdpi.com/2073-4441/14/5/818/pdf?version=1646478088
33310,
33311,
33312,
33313,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/fsn3.2795
33314,
33315,https://bmcpregnancychildbirth.biomedcentral.com/track/pdf/10.1186/s12884-022-04587-1
33316,https://aip.scitation.org/doi/pdf/10.1063/5.0067214
33317,https://www.mdpi.com/2079-4991/12/8/1308/pdf?version=1649678374
33318,https://www.nature.com/articles/s41598-022-10145-8.pdf
33319,https://link.springer.com/content/pdf/10.1007/s11837-022-05268-2.pdf
33320,https://www.tandfonline.com/doi/pdf/10.1080/14942119.2022.2058258?needAccess=true
33321,https://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/6133/7596
33322,
33323,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0266971&type=printable
33324,https://polipapers.upv.es/index.php/IA/article/download/16531/14874
33325,
33326,
33327,https://www.mdpi.com/2076-3417/12/9/4168/pdf?version=1650468426
33328,https://hal.univ-lille.fr/hal-03671404/document
33329,
33330,https://www.mdpi.com/1424-8220/22/9/3269/pdf?version=1650794361
33331,https://www.mdpi.com/2504-5377/6/2/27/pdf?version=1650882847
33332,
33333,https://www.frontiersin.org/articles/10.3389/fenvs.2022.868527/pdf
33334,
33335,https://www.mdpi.com/2412-3811/7/5/65/pdf?version=1651904652
33336,
33337,
33338,
33339,
33340,
33341,
33342,https://www.frontiersin.org/articles/10.3389/fimmu.2022.820965/pdf
33343,
33344,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09763526.pdf
33345,
33346,https://www.mdpi.com/1660-4601/19/1/3/pdf?version=1640135805
33347,
33348,https://ieeexplore.ieee.org/ielx7/6287639/9668973/09729759.pdf
33349,https://bmcsportsscimedrehabil.biomedcentral.com/track/pdf/10.1186/s13102-022-00414-4
33350,
33351,https://www.nature.com/articles/s41598-021-03447-w.pdf
33352,https://ieeexplore.ieee.org/ielx7/6287639/9668973/09734010.pdf
33353,
33354,https://ieeexplore.ieee.org/ielx7/6287639/9668973/09745566.pdf
33355,https://digital.csic.es/bitstream/10261/283314/1/fcac083.pdf
33356,http://arxiv.org/pdf/2110.12053
33357,https://upcommons.upc.edu/bitstream/2117/376763/1/33093628.pdf
33358,
33359,
33360,https://ebooks.iospress.nl/pdf/doi/10.3233/SHTI210831
33361,
33362,https://revistas.uned.es/index.php/ried/article/download/32320/25086
33363,https://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/6120/7577
33364,https://link.springer.com/content/pdf/10.1007/s00607-022-01076-3.pdf
33365,
33366,http://ocs.editorial.upv.es/index.php/CIT/CIT2016/paper/download/3449/1655
33367,
33368,
33369,https://oa.upm.es/5634/2/vpoet_ijswis.pdf
33370,https://www.authorea.com/doi/pdf/10.22541/au.159611047.70067764/v1
33371,
33372,https://dl.acm.org/doi/pdf/10.1145/334725.334742
33373,
33374,
33375,
33376,
33377,http://ocs.editorial.upv.es/index.php/CIT/CIT2016/paper/download/2150/1680
33378,
33379,https://oa.upm.es/63956/1/INVEMEM_2020_322589.pdf
33380,
33381,
33382,
33383,
33384,http://ocs.editorial.upv.es/index.php/CIT/CIT2016/paper/download/3478/1521
33385,
33386,https://oa.upm.es/38031/1/INVE_MEM_2015_206839.pdf
33387,
33388,
33389,
33390,
33391,
33392,
33393,http://ocs.editorial.upv.es/index.php/CIT/CIT2016/paper/download/3525/1419
33394,http://downloads.hindawi.com/journals/stni/2013/610598.pdf
33395,https://www.frontiersin.org/articles/10.3389/frsc.2022.869000/pdf
33396,
33397,
33398,https://www.frontiersin.org/articles/10.3389/falgy.2022.864652/pdf
33399,https://link.springer.com/content/pdf/10.1007/s00521-022-07344-9.pdf
33400,https://link.springer.com/content/pdf/10.1007/s00773-022-00885-7.pdf
33401,https://eprints.ucm.es/id/eprint/72596/1/Expert%20Systems%20-%202022%20-%20Barreno%20-%20A%20novel%20adaptive%20vehicle%20speed%20recommender%20fuzzy%20system%20for%20autonomous%20vehicles%20on.pdf
33402,
33403,
33404,
33405,https://www.mdpi.com/1996-1944/15/11/3950/pdf?version=1654484534
33406,https://www.mdpi.com/1424-8220/22/11/4159/pdf?version=1654067226
33407,
33408,https://digital.csic.es/bitstream/10261/279287/1/Pseudomonas-syringae-pv-tomato-infection.pdf
33409,
33410,https://www.mdpi.com/2076-3417/12/12/6081/pdf?version=1655363086
33411,https://downloads.hindawi.com/journals/cin/2022/5659467.pdf
33412,https://www.biorxiv.org/content/biorxiv/early/2022/01/29/2022.01.29.478285.full.pdf
33413,https://www.mdpi.com/2076-3921/11/6/1186/pdf?version=1655802832
33414,https://www.mdpi.com/2673-3994/3/2/23/pdf?version=1655633110
33415,
33416,https://www.mdpi.com/2071-1050/14/12/7338/pdf?version=1655441187
33417,
33418,
33419,
33420,https://link.springer.com/content/pdf/10.1007/s00603-022-02953-1.pdf
33421,https://www.mdpi.com/2073-4395/12/7/1545/pdf?version=1658718565
33422,
33423,
33424,
33425,
33426,
33427,https://www.mdpi.com/1422-0067/23/13/7449/pdf?version=1656998055
33428,
33429,https://downloads.hindawi.com/journals/bmri/2022/1920996.pdf
33430,https://www.tandfonline.com/doi/pdf/10.1080/02681102.2022.2073581?needAccess=true
33431,https://www.frontiersin.org/articles/10.3389/fpls.2022.963170/pdf
33432,
33433,
33434,
33435,https://www.mdpi.com/2077-1312/10/7/972/pdf?version=1657878398
33436,
33437,https://link.springer.com/content/pdf/10.1007/s10040-022-02513-5.pdf
33438,https://quantum-journal.org/papers/q-2022-07-20-768/pdf/
33439,https://www.tandfonline.com/doi/pdf/10.1080/17452759.2022.2101009?needAccess=true
33440,http://lnu.diva-portal.org/smash/get/diva2:1692665/FULLTEXT01
33441,https://www.mdpi.com/1424-8220/22/15/5518/pdf?version=1659518191
33442,https://www.mdpi.com/2076-2615/12/15/1913/pdf?version=1658918287
33443,
33444,
33445,
33446,https://riubu.ubu.es/bitstream/10259/7083/1/Guembe-acsami_2022.pdf
33447,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/imm.13559
33448,
33449,
33450,https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1010707&type=printable
33451,
33452,
33453,
33454,https://link.springer.com/content/pdf/10.1007/s10586-022-03691-3.pdf
33455,
33456,https://www.emerald.com/insight/content/doi/10.1108/AEAT-11-2021-0328/full/pdf?title=how-much-workload-is-workload-a-human-neurophysiological-and-affective-cognitive-performance-measurement-methodology-for-atcos
33457,
33458,
33459,https://www.mdpi.com/1999-4907/13/9/1381/pdf?version=1661779879
33460,https://boris.unibe.ch/173633/1/2022_JBiogeogr_49_1779.pdf
33461,https://www.mdpi.com/2079-4991/12/17/3027/pdf?version=1662013438
33462,
33463,
33464,http://revistas.inia.es/index.php/fs/article/download/984/981
33465,
33466,https://link.springer.com/content/pdf/10.1007/978-0-387-34979-4_62.pdf
33467,https://link.springer.com/content/pdf/10.1007/978-0-387-35352-4_19.pdf
33468,
33469,https://oa.upm.es/20455/1/INVE_MEM_2012_134831.pdf
33470,
33471,
33472,
33473,
33474,
33475,https://polipapers.upv.es/index.php/EGA/article/download/10307/10044
33476,
33477,
33478,
33479,https://oa.upm.es/26111/1/INVE_MEM_2013_162689.pdf
33480,
33481,
33482,
33483,
33484,
33485,
33486,
33487,
33488,
33489,
33490,http://materconstrucc.revistas.csic.es/index.php/materconstrucc/article/download/21/20
33491,
33492,
33493,
33494,
33495,
33496,
33497,
33498,
33499,
33500,http://materconstrucc.revistas.csic.es/index.php/materconstrucc/article/download/1454/1581
33501,http://revistademetalurgia.revistas.csic.es/index.php/revistademetalurgia/article/download/136/134
33502,https://oa.upm.es/41673/1/INVE_MEM_2014_218059.pdf
33503,
33504,
33505,
33506,
33507,https://gredos.usal.es/bitstream/10366/135004/1/integration_of_a_purchase_porter_system_into_a_vo.pdf
33508,
33509,
33510,
33511,
33512,
33513,
33514,https://link.springer.com/content/pdf/10.1007%2F978-3-319-07440-5_62.pdf
33515,
33516,
33517,https://oa.upm.es/40909/1/INVE_MEM_2015_223830.pdf
33518,
33519,
33520,
33521,
33522,
33523,
33524,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10563/105631P/Optimization-and-evaluation-in-space-conditions-of-multi-ghz-optical/10.1117/12.2304143.pdf
33525,
33526,http://www.revistas.uma.es/index.php/contrastes/article/download/1170/1125
33527,
33528,https://oa.upm.es/33713/1/Univariate%20and%20Bivariate%20truncated%20von%20Mises%20distributions.pdf
33529,https://oa.upm.es/26503/1/INVE_MEM_2013_163670.pdf
33530,
33531,
33532,
33533,
33534,https://oa.upm.es/36740/1/INVE_MEM_2014_192809.pdf
33535,
33536,
33537,https://oa.upm.es/4951/2/INVE_MEM_2008_61566.pdf
33538,https://oa.upm.es/36437/1/INVE_MEM_2014_195992.pdf
33539,https://link.springer.com/content/pdf/10.1007/978-1-4471-2063-6_191.pdf
33540,
33541,
33542,
33543,https://oa.upm.es/11475/2/INVE_MEM_2011_104061.pdf
33544,
33545,https://revistascientificas.uspceu.com/constelaciones/article/download/284/350
33546,
33547,https://oa.upm.es/8290/2/INVE_MEM_2010_82937.pdf
33548,
33549,
33550,
33551,
33552,
33553,
33554,
33555,
33556,
33557,
33558,https://oa.upm.es/36963/1/INVE_MEM_2013_200721.pdf
33559,
33560,
33561,
33562,
33563,
33564,https://oa.upm.es/26212/1/INVE_MEM_2013_29411.pdf
33565,
33566,
33567,
33568,https://oa.upm.es/36315/1/INVE_MEM_2014_189678.pdf
33569,
33570,
33571,
33572,
33573,
33574,
33575,
33576,
33577,
33578,https://link.springer.com/content/pdf/10.1007/978-3-642-30382-1_13.pdf
33579,
33580,
33581,
33582,
33583,https://gcgjournal.georgetown.edu/index.php/gcg/article/download/386/512
33584,http://www-gth.die.upm.es/research/documentation/AI-112Str-09.pdf
33585,
33586,http://arxiv.org/pdf/1812.00262
33587,
33588,
33589,
33590,
33591,https://riunet.upv.es/bitstream/10251/37320/6/Simulating%20accepting%20networks.pdf
33592,
33593,
33594,
33595,https://oa.upm.es/19303/1/INVE_MEM_2011_122437.pdf
33596,
33597,
33598,https://oeno-one.eu/article/download/842/911
33599,https://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/652/735/1191
33600,https://oa.upm.es/11566/1/INVE_MEM_2011_102623.pdf
33601,
33602,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/587/669
33603,
33604,
33605,
33606,https://link.springer.com/content/pdf/10.1007%2F0-387-31170-X_15.pdf
33607,
33608,
33609,
33610,
33611,
33612,
33613,
33614,
33615,https://gredos.usal.es/bitstream/10366/134815/1/an_enhanced_approach_to_retrieve.pdf
33616,
33617,
33618,
33619,
33620,
33621,
33622,https://oa.upm.es/35796/1/INVE_MEM_2014_190232.pdf
33623,
33624,
33625,https://oa.upm.es/3689/1/INVE_MEM_2008_56512.pdf
33626,https://oa.upm.es/29337/1/INVE_MEM_2013_166087.pdf
33627,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10565/105652I/Space-evaluation-of-optical-modulators-for-microwave-photonic-on-board/10.1117/12.2309238.pdf
33628,https://polipapers.upv.es/index.php/ege/article/download/12540/11884
33629,
33630,
33631,
33632,
33633,https://oa.upm.es/34746/1/INVE_MEM_2013_186534.pdf
33634,
33635,
33636,
33637,
33638,https://polipapers.upv.es/index.php/IA/article/download/2656/2640
33639,
33640,
33641,
33642,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/406/479
33643,
33644,
33645,https://oa.upm.es/20266/1/INVE_MEM_2012_137282.pdf
33646,https://oa.upm.es/42592/1/INVE_MEM_2015_230384.pdf
33647,
33648,https://link.springer.com/content/pdf/10.1007%2F978-1-4419-0221-4_43.pdf
33649,
33650,
33651,https://oa.upm.es/41642/5/INVE_MEM_2015_217775.pdf
33652,
33653,https://oa.upm.es/4057/1/INVE_MEM_2008_58090.pdf
33654,
33655,https://periodicos.sbu.unicamp.br/ojs/index.php/conexoes/article/download/8637737/5428
33656,
33657,https://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/550/625/1082
33658,https://link.springer.com/content/pdf/10.1007%2F978-0-387-35532-0_7.pdf
33659,http://ojs.ual.es/ojs/index.php/ESPIRAL/article/download/894/813
33660,
33661,https://rua.ua.es/dspace/bitstream/10045/10397/1/RAEI_21_06.pdf
33662,
33663,
33664,
33665,
33666,http://revistas.udc.es/index.php/aarc/article/download/aarc.2007.1.0.5018/g5018_pdf
33667,
33668,
33669,
33670,
33671,
33672,
33673,http://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/483/556
33674,
33675,
33676,
33677,https://oa.upm.es/19477/1/INVE_MEM_2012_139157.pdf
33678,
33679,
33680,
33681,
33682,
33683,
33684,
33685,https://oa.upm.es/15717/1/APPLIED_OCEAN_RESEARCH_Parametric_analysis_of_gravity_offshore_structures_I.pdf
33686,https://dialnet.unirioja.es/servlet/citart?info=link&codigo=2367590&orden=134168
33687,
33688,
33689,
33690,
33691,https://repositorio.uam.es/bitstream/10486/664561/3/introducing_blanco_LNCS_2011_ps.pdf
33692,https://revistas.inia.es/index.php/fs/article/download/1042/1039
33693,
33694,https://link.springer.com/content/pdf/10.1007/978-3-540-25944-2_32.pdf
33695,
33696,
33697,http://materconstrucc.revistas.csic.es/index.php/materconstrucc/article/download/1108/1234
33698,https://oa.upm.es/19408/1/INVE_MEM_2012_139914.pdf
33699,
33700,
33701,
33702,
33703,
33704,https://revistascientificas.us.es/index.php/ppa/article/download/137/150
33705,
33706,
33707,
33708,http://www.iaph.es/revistaph/index.php/revistaph/article/view/3561/3535
33709,
33710,
33711,
33712,
33713,https://oa.upm.es/42775/1/INVE_MEM_2015_231295.pdf
33714,
33715,
33716,
33717,
33718,http://laurel.datsi.fi.upm.es/~vrobles/_media/awic2004.pdf
33719,
33720,
33721,
33722,
33723,https://oa.upm.es/42766/1/INVE_MEM_2015_231273.pdf
33724,
33725,
33726,
33727,
33728,https://oa.upm.es/22339/1/SI_A_three-dimensional_BIEM_Program_limpio.pdf
33729,
33730,
33731,
33732,
33733,
33734,
33735,
33736,
33737,
33738,
33739,
33740,
33741,
33742,https://oa.upm.es/13676/2/INVE_MEM_2011_115145.pdf
33743,
33744,https://oa.upm.es/42591/1/INVE_MEM_2015_230381.pdf
33745,
33746,
33747,http://ccd.ucam.edu/index.php/revista/article/download/53/49
33748,https://oa.upm.es/7687/2/INVE_MEM_2010_84720.pdf
33749,
33750,https://oa.upm.es/40736/1/INVE_MEM_2015_220316.pdf
33751,
33752,https://ntrs.nasa.gov/api/citations/20050137710/downloads/20050137710.pdf
33753,
33754,https://dialnet.unirioja.es/servlet/citart?info=link&codigo=3006003&orden=216460
33755,https://oa.upm.es/4594/1/INVE_MEM_2008_61565.pdf
33756,
33757,
33758,
33759,
33760,
33761,
33762,
33763,
33764,https://revistas.unal.edu.co/index.php/ingeinv/article/download/20520/21563
33765,
33766,
33767,https://oa.upm.es/11907/1/2007_CLEF2006_LNCS_AdHocGeoCLEF_%28pub%29.pdf
33768,https://oa.upm.es/7309/1/SSW_2010_4_CR.pdf
33769,
33770,http://revpubli.unileon.es/ojs/index.php/Pecvnia/article/download/670/588
33771,
33772,
33773,
33774,https://oa.upm.es/26732/1/INVE_MEM_2013_164906.pdf
33775,
33776,
33777,
33778,
33779,
33780,
33781,
33782,
33783,
33784,
33785,
33786,https://oa.upm.es/19802/1/INVE_MEM_2012_132633.pdf
33787,https://polipapers.upv.es/index.php/REDU/article/download/5653/5645
33788,http://arteyciudad.com/revista/index.php/num1/article/download/109/256
33789,
33790,
33791,
33792,https://oa.upm.es/45050/1/INVE_MEM_2015_242544.pdf
33793,https://revistas.uva.es/index.php/ciudades/article/download/1656/1410
33794,https://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/590/672/1129
33795,https://oa.upm.es/46916/1/INVE_MEM_2015_258717.pdf
33796,
33797,
33798,https://oa.upm.es/6139/1/Vega_62.pdf
33799,http://revistas.ustabuca.edu.co/index.php/LEBRET/article/download/1999/1557
33800,
33801,
33802,
33803,
33804,
33805,https://oa.upm.es/20267/1/INVE_MEM_2012_137286.pdf
33806,https://link.springer.com/content/pdf/10.1007%2F978-3-540-24685-5_59.pdf
33807,
33808,
33809,
33810,
33811,
33812,
33813,
33814,
33815,https://informesdelaconstruccion.revistas.csic.es/index.php/informesdelaconstruccion/article/download/1441/2353/2792
33816,https://revistascientificas.us.es/index.php/ppa/article/download/171/169
33817,
33818,
33819,
33820,
33821,
33822,
33823,http://ojs.redfundamentos.com/index.php/rita/article/download/9/1
33824,
33825,
33826,
33827,
33828,
33829,
33830,
33831,
33832,https://oa.upm.es/34107/1/CONSTRUCTION.pdf
33833,
33834,
33835,
33836,
33837,https://cienciasagricolas.inifap.gob.mx/index.php/agricolas/article/download/1637/1635
33838,
33839,
33840,
33841,
33842,
33843,
33844,
33845,
33846,
33847,
33848,https://oa.upm.es/3657/2/INVE_MEM_2008_56349.pdf
33849,
33850,
33851,
33852,
33853,
33854,
33855,
33856,https://oa.upm.es/35722/1/INVE_MEM_2014_188236.pdf
33857,https://dialnet.unirioja.es/servlet/citart?info=link&codigo=2368005&orden=134201
33858,
33859,
33860,
33861,
33862,http://www.produccioncientificaluz.org/index.php/rvg/article/download/19703/19654
33863,
33864,
33865,https://link.springer.com/content/pdf/bfm%3A978-1-4612-2018-3%2F1
33866,
33867,https://oa.upm.es/14441/1/HERME_ARC_1994-6.pdf
33868,
33869,
33870,
33871,https://www.seeci.net/revista/index.php/seeci/article/view/251/259
33872,
33873,
33874,
33875,
33876,https://oa.upm.es/20805/1/INVE_MEM_2012_125707.pdf
33877,http://www.funlam.edu.co/revistas/index.php/lampsakos/article/download/932/982
33878,
33879,
33880,https://oa.upm.es/20916/1/INVE_MEM_2012_131333.pdf
33881,
33882,
33883,https://oa.upm.es/29950/1/INVE_MEM_2013_165977.pdf
33884,
33885,https://oa.upm.es/4931/2/INVE_MEM_2008_60404.pdf
33886,
33887,
33888,http://materconstrucc.revistas.csic.es/index.php/materconstrucc/article/download/59/72
33889,
33890,
33891,https://oa.upm.es/7968/1/INVE_MEM_2010_80259.pdf
33892,http://materconstrucc.revistas.csic.es/index.php/materconstrucc/article/download/1472/1714
33893,
33894,https://oa.upm.es/9455/1/INVE_MEM_2011_88117.pdf
33895,
33896,
33897,
33898,https://oa.upm.es/26146/1/INVE_MEM_2013_162580.pdf
33899,
33900,
33901,
33902,
33903,https://eprints.ucm.es/16878/1/RodSanjurjo15.pdf
33904,
33905,
33906,
33907,
33908,
33909,
33910,
33911,
33912,
33913,
33914,
33915,https://oa.upm.es/20959/1/INVE_MEM_2012_131130.pdf
33916,https://oa.upm.es/2425/1/INVE_MEM_2008_55928.pdf
33917,https://polipapers.upv.es/index.php/IA/article/download/2764/2744
33918,
33919,
33920,
33921,
33922,https://tidsskrift.dk/law/article/download/6179/5367
33923,https://link.springer.com/content/pdf/10.1007%2F978-0-387-35394-4_18.pdf
33924,https://www.econstor.eu/bitstream/10419/155210/1/NDL2001-047.pdf
33925,
33926,
33927,
33928,
33929,
33930,https://link.springer.com/content/pdf/10.1007%2F3-540-44862-4_115.pdf
33931,
33932,
33933,
33934,
33935,
33936,http://myb.ojs.inecol.mx/index.php/myb/article/download/164/215
33937,
33938,
33939,
33940,
33941,
33942,
33943,
33944,
33945,https://revistascientificas.us.es/index.php/ppa/article/download/136/149
33946,https://link.springer.com/content/pdf/10.1007/978-0-387-34878-0_9.pdf
33947,
33948,
33949,
33950,
33951,
33952,https://oa.upm.es/42817/1/INVE_MEM_2015_231428.pdf
33953,http://revistas.uned.es/index.php/ried/article/download/1085/1001
33954,http://www.revistadyna.com/doc/contenidosmasdescargados.pdf
33955,http://www.dit.upm.es/%7Emac/publications/2004/qofis04-mplsutran.pdf
33956,
33957,https://link.springer.com/content/pdf/10.1007%2F1-4020-8151-0_27.pdf
33958,https://oa.upm.es/26056/1/INVE_MEM_2013_162221.pdf
33959,https://oa.upm.es/12497/2/INVE_MEM_2011_105344.pdf
33960,
33961,
33962,
33963,https://e-archivo.uc3m.es/bitstream/10016/2855/1/MIRA%20distributed%20measurement.pdf
33964,
33965,https://oa.upm.es/7686/2/INVE_MEM_2010_84693.pdf
33966,
33967,
33968,
33969,
33970,
33971,
33972,
33973,
33974,
33975,https://link.springer.com/content/pdf/10.1007%2F978-3-540-24688-6_128.pdf
33976,https://oa.upm.es/38670/1/INVE_MEM_2015_212272.pdf
33977,
33978,
33979,
33980,
33981,
33982,
33983,
33984,https://cirworld.com/index.php/jns/article/download/5019/pdf_27
33985,
33986,https://oa.upm.es/44791/1/INVE_MEM_2015_242926.pdf
33987,https://link.springer.com/content/pdf/10.1007%2F978-0-387-34827-8_3.pdf
33988,
33989,
33990,
33991,https://oa.upm.es/3152/1/INVE_MEM_2008_53342.pdf
33992,
33993,
33994,
33995,
33996,
33997,
33998,
33999,
34000,
34001,
34002,
34003,https://oa.upm.es/11218/1/INVE_MEM_2011_90994.pdf
34004,https://journals.uwyo.edu/index.php/ela/article/download/1173/1173
34005,https://oa.upm.es/19414/1/INVE_MEM_2012_139851.pdf
34006,
34007,https://link.springer.com/content/pdf/10.1007/978-0-387-09661-2_15.pdf
34008,https://oa.upm.es/4088/1/INVE_MEM_2008_58242.pdf
34009,
34010,
